strategy_base,variant,strategy,family,signal_time,entry_time,exit_time,direction,entry,stop,target_r,gross_r,net_r,reason,balance_before_rm,balance_after_rm
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-02 16:30:00+00:00,2026-01-04 23:15:00+00:00,-1,4321.105,4338.499979020557,3.0,-1.0,-1.0248411049814627,stop,94.78386344521286,89.92694347783267
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-05 00:15:00+00:00,2026-01-05 09:00:00+00:00,1,4377.625,4359.882088653809,3.0,3.0,2.9753274707031676,target,89.92694347783267,103.30504874213099
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-06 15:30:00+00:00,2026-01-06 15:45:00+00:00,1,4480.579,4463.884580014695,4.0,-1.0,-1.0268387820837377,stop,103.30504874213099,98.00116722045743
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-07 02:00:00+00:00,2026-01-07 03:30:00+00:00,-1,4465.255,4478.500203791301,3.0,-1.0,-1.0337122408258654,stop,98.00116722045743,92.93591691190696
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-07 06:30:00+00:00,2026-01-07 08:45:00+00:00,-1,4454.725,4469.902278497453,3.0,-1.0,-1.02935127665179,stop,92.93591691190696,88.15273167590315
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-12 01:30:00+00:00,2026-01-12 11:45:00+00:00,1,4582.325,4560.545551210942,4.0,0.43710931769693656,0.41606964380811806,time_exit,88.15273167590315,89.98661545935845
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-13 14:15:00+00:00,2026-01-13 16:30:00+00:00,1,4618.325,4598.923822214882,4.0,-1.0,-1.023804353793112,stop,89.98661545935845,85.38018102483856
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-14 00:30:00+00:00,2026-01-14 10:45:00+00:00,1,4609.485,4595.722300672016,4.0,1.8993367054709893,1.8658441115390159,time_exit,85.38018102483856,93.34548642520507
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-14 15:30:00+00:00,2026-01-14 19:00:00+00:00,-1,4615.135,4635.929290602496,3.0,-1.0,-1.022194241141586,stop,93.34548642520507,88.57462549218484
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-15 02:00:00+00:00,2026-01-15 02:15:00+00:00,-1,4599.748,4610.966832961378,3.0,-1.0,-1.041000236083691,stop,88.57462549218484,83.96431518976539
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-15 14:00:00+00:00,2026-01-15 14:30:00+00:00,-1,4588.195,4605.954816873127,3.0,-1.0,-1.0258346976929837,stop,83.96431518976539,79.65763979528082
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-19 00:00:00+00:00,2026-01-19 10:15:00+00:00,1,4672.375,4651.682709466431,3.0,-0.11115250852818544,-0.13373277818185236,time_exit,79.65763979528082,79.12499792161921
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-20 01:00:00+00:00,2026-01-20 01:15:00+00:00,-1,4660.115,4668.4275384518605,3.0,-1.0,-1.056061274507029,stop,79.12499792161921,74.94695561409564
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-20 07:00:00+00:00,2026-01-20 14:15:00+00:00,1,4712.245,4703.865451600229,4.0,4.0,3.9437649289056105,target,74.94695561409564,89.72561436805144
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-21 00:15:00+00:00,2026-01-21 04:30:00+00:00,1,4776.445,4757.521033022679,4.0,4.0,3.9747598111657862,target,89.72561436805144,107.55750266916596
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-21 05:00:00+00:00,2026-01-21 07:00:00+00:00,1,4865.695,4848.134175476963,4.0,-1.0,-1.0277076682454005,stop,107.55750266916596,102.0306191556446
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-21 14:00:00+00:00,2026-01-21 14:15:00+00:00,1,4879.195,4865.565290340815,4.0,-1.0,-1.0357982313784078,stop,102.0306191556446,96.74646241225157
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-22 06:30:00+00:00,2026-01-22 16:45:00+00:00,1,4825.325,4799.29944600841,4.0,2.1275243561728963,2.108983636534193,time_exit,96.74646241225157,106.94829771825202
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-22 23:15:00+00:00,2026-01-23 08:30:00+00:00,1,4942.745,4922.7549122646,4.0,-1.0,-1.0247259795225758,stop,106.94829771825202,101.46866276137163
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-23 16:00:00+00:00,2026-01-26 00:00:00+00:00,1,4960.345,4941.993593559768,4.0,4.0,3.972970218843144,target,101.46866276137163,121.62526152621002
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-26 02:15:00+00:00,2026-01-26 05:30:00+00:00,1,5074.625,5054.707265404388,4.0,-1.0,-1.0254779225802009,stop,121.62526152621002,115.38906050005146
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-26 20:00:00+00:00,2026-01-27 01:15:00+00:00,-1,5028.265,5063.524607887628,3.0,-1.0,-1.0142606946056378,stop,115.38906050005146,109.53733106741775
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-28 02:15:00+00:00,2026-01-28 12:30:00+00:00,1,5209.785,5183.960197207335,4.0,1.9868496349011602,1.9666760636184406,time_exit,109.53733106741775,120.3085534215647
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-28 21:15:00+00:00,2026-01-28 23:45:00+00:00,1,5386.555,5350.063197837655,4.0,4.0,3.9852389997730553,target,120.3085534215647,144.28147037665968
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-30 03:15:00+00:00,2026-01-30 13:30:00+00:00,-1,5179.845,5318.068286765141,3.0,1.120918215924482,1.1171707684999381,time_exit,144.28147037665968,152.3408224337094
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-01-30 18:00:00+00:00,2026-01-30 20:00:00+00:00,-1,4848.798,4931.706554040554,3.0,-1.0,-1.00584836879151,stop,152.3408224337094,144.6792340464442
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-03 16:45:00+00:00,2026-02-03 17:15:00+00:00,1,4980.665,4937.97091623775,3.0,-1.0,-1.0116659372004229,stop,144.6792340464442,137.36088140119244
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-04 00:45:00+00:00,2026-02-04 11:00:00+00:00,1,4986.335,4942.252262815646,3.0,1.4053120100261585,1.3940007001609223,time_exit,137.36088140119244,146.93493964359163
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-04 23:30:00+00:00,2026-02-05 01:30:00+00:00,1,5019.125,4955.129976416347,3.0,-1.0,-1.007842992656201,stop,146.93493964359163,139.53057217878384
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-05 13:15:00+00:00,2026-02-05 17:00:00+00:00,-1,4824.715,4881.242195269216,4.0,-1.0,-1.0085352103125265,stop,139.53057217878384,132.494497430916
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-05 23:15:00+00:00,2026-02-06 02:30:00+00:00,-1,4768.375,4807.608092991599,4.0,-1.0,-1.0121539614555015,stop,132.494497430916,125.78925590862812
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-09 00:30:00+00:00,2026-02-09 00:45:00+00:00,1,5034.795,5017.356624133614,3.0,-1.0,-1.0288719261390904,stop,125.78925590862812,119.31820420791246
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-09 10:45:00+00:00,2026-02-09 12:00:00+00:00,-1,4986.615,5017.054161603965,3.0,-1.0,-1.0163822350460217,stop,119.31820420791246,113.25455905418667
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-09 15:00:00+00:00,2026-02-09 23:15:00+00:00,1,5037.605,5011.68745000614,3.0,-1.0,-1.0194370417002903,stop,113.25455905418667,107.48176442212312
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-11 11:45:00+00:00,2026-02-11 12:30:00+00:00,1,5108.315,5088.095362559558,4.0,-1.0,-1.0252641275841223,stop,107.48176442212312,101.9719045505506
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-18 11:45:00+00:00,2026-02-18 12:15:00+00:00,-1,4911.095,4922.135910900893,3.0,-1.0,-1.0444808860798165,stop,101.9719045505506,96.64651928954032
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-18 13:45:00+00:00,2026-02-18 15:15:00+00:00,1,4955.875,4941.617072079634,3.0,3.0,2.965241267681532,target,96.64651928954032,110.97553165829653
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-18 15:30:00+00:00,2026-02-18 18:30:00+00:00,1,5004.445,4989.81180700227,3.0,-1.0,-1.034199268750002,stop,110.97553165829653,105.23699097378888
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-19 15:30:00+00:00,2026-02-19 18:00:00+00:00,1,5016.005,4985.70137253873,3.0,-1.0,-1.0165524903129524,stop,105.23699097378888,99.88804471141654
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-20 15:00:00+00:00,2026-02-20 15:15:00+00:00,1,5053.915,5036.0755962517305,4.0,-1.0,-1.0283300668078117,stop,99.88804471141654,94.7521507268469
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-20 21:30:00+00:00,2026-02-23 00:00:00+00:00,1,5097.725,5081.97639516295,4.0,4.0,3.967630624726788,target,94.7521507268469,113.54922747597521
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-23 17:30:00+00:00,2026-02-23 17:45:00+00:00,1,5209.875,5197.694720122855,4.0,-1.0,-1.0427730319216701,stop,113.54922747597521,107.62892386560091
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-23 23:45:00+00:00,2026-02-24 00:15:00+00:00,1,5242.235,5220.408701163735,4.0,-1.0,-1.0240179750095326,stop,107.62892386560091,102.11822623213553
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-25 11:00:00+00:00,2026-02-25 12:30:00+00:00,-1,5174.715,5185.656193247514,3.0,-1.0,-1.0472957097360083,stop,102.11822623213553,96.7708272211972
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-25 16:45:00+00:00,2026-02-25 20:30:00+00:00,1,5207.445,5189.999174103195,4.0,-1.0,-1.0298492317348753,stop,96.7708272211972,91.78785911779228
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-25 23:00:00+00:00,2026-02-26 00:30:00+00:00,-1,5157.898,5182.6772763611,3.0,-1.0,-1.0208153697663958,stop,91.78785911779228,87.10293625052253
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-02-26 08:45:00+00:00,2026-02-26 16:00:00+00:00,-1,5173.855,5191.700465608923,3.0,-1.0,-1.028992546977384,stop,87.10293625052253,82.62152263944084
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-02 00:00:00+00:00,2026-03-02 00:30:00+00:00,1,5386.675,5350.088917849996,4.0,-1.0,-1.0147232900694707,stop,82.62152263944084,78.4296234752787
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-02 08:00:00+00:00,2026-03-02 10:15:00+00:00,1,5408.075,5382.887130204048,4.0,-1.0,-1.0214709502780945,stop,78.4296234752787,74.4239443742164
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-03 10:15:00+00:00,2026-03-03 11:15:00+00:00,-1,5272.585,5304.896556691013,3.0,3.0,2.9836820458685405,target,74.4239443742164,85.52681370481983
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-03 11:45:00+00:00,2026-03-03 13:00:00+00:00,-1,5123.498,5213.124131896004,3.0,-1.0,-1.0057165225047813,stop,85.52681370481983,81.22602722181355
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-04 15:15:00+00:00,2026-03-05 01:15:00+00:00,-1,5134.125,5181.480318466312,3.0,-1.0,-1.0108417072596656,stop,81.22602722181355,77.12069442027264
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-05 03:45:00+00:00,2026-03-05 05:00:00+00:00,1,5188.235,5172.427637723925,3.0,-1.0,-1.0328216365854574,stop,77.12069442027264,73.138098328985
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-06 09:15:00+00:00,2026-03-06 13:45:00+00:00,-1,5095.545,5118.627456961871,4.0,-1.0,-1.0220754012816624,stop,73.138098328985,69.40046576905625
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-09 19:00:00+00:00,2026-03-10 02:00:00+00:00,1,5122.945,5102.4683362760325,3.0,3.0,2.974981544508133,target,69.40046576905625,79.72372101121678
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-10 02:30:00+00:00,2026-03-10 03:30:00+00:00,1,5179.415,5162.213381964635,3.0,-1.0,-1.030110045400099,stop,79.72372101121678,75.61751071770031
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-11 13:45:00+00:00,2026-03-11 14:15:00+00:00,-1,5165.155,5184.14116126464,3.0,-1.0,-1.0272048410840142,stop,75.61751071770031,71.7337770637031
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-12 08:00:00+00:00,2026-03-12 12:30:00+00:00,1,5182.225,5166.710807566204,3.0,-1.0,-1.0334031244108512,stop,71.7337770637031,68.02728159653199
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-13 15:30:00+00:00,2026-03-15 23:30:00+00:00,-1,5062.915,5080.917985940221,4.0,4.0,3.971877359584619,target,68.02728159653199,81.53708257689964
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-16 08:15:00+00:00,2026-03-16 11:30:00+00:00,-1,4988.575,5008.509087088142,4.0,-1.0,-1.0250253496833943,stop,81.53708257689964,77.35820374787211
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-17 05:15:00+00:00,2026-03-17 06:00:00+00:00,1,5040.425,5031.048205639054,3.0,-1.0,-1.053754244851449,stop,77.35820374787211,73.28237696920193
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-18 12:30:00+00:00,2026-03-18 23:45:00+00:00,-1,4901.365,4934.113717129551,4.0,2.05992801895516,2.0449614326897785,time_exit,73.28237696920193,80.77535869909451
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-19 08:00:00+00:00,2026-03-19 13:00:00+00:00,-1,4727.525,4773.436787728821,4.0,4.0,3.9897030256632062,target,80.77535869909451,96.88884334913492
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-20 15:00:00+00:00,2026-03-20 16:30:00+00:00,-1,4563.705,4591.208474866107,4.0,-1.0,-1.0165931942135205,stop,96.88884334913492,91.9640164119374
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-23 00:30:00+00:00,2026-03-23 06:45:00+00:00,-1,4426.875,4476.265285539065,4.0,4.0,3.991036952000412,target,91.9640164119374,110.31560579965812
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-24 01:15:00+00:00,2026-03-24 06:30:00+00:00,-1,4330.805,4390.8062424830505,4.0,-1.0,-1.007217858865545,stop,110.31560579965812,104.76001338600875
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-24 13:30:00+00:00,2026-03-24 14:30:00+00:00,-1,4356.108,4409.619836044157,4.0,-1.0,-1.0081404569942347,stop,104.76001338600875,99.4793729975241
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-24 23:45:00+00:00,2026-03-25 10:00:00+00:00,1,4539.205,4480.204135597515,3.0,0.21270874803440448,0.20501529295375512,time_exit,99.4793729975241,100.49911263742125
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-27 03:00:00+00:00,2026-03-27 10:45:00+00:00,1,4431.925,4414.573937515027,3.0,-1.0,-1.0255426721207317,stop,100.49911263742125,95.34580621142408
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-27 11:00:00+00:00,2026-03-27 12:30:00+00:00,-1,4414.498,4431.610772232452,4.0,-1.0,-1.0257965099987034,stop,95.34580621142408,90.4555364486895
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-30 00:00:00+00:00,2026-03-30 01:45:00+00:00,-1,4448.675,4474.508499523283,3.0,-1.0,-1.017220566636706,stop,90.4555364486895,85.85487484660135
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-30 12:30:00+00:00,2026-03-30 14:00:00+00:00,1,4565.595,4536.708543844875,3.0,-1.0,-1.015805313658006,stop,85.85487484660135,81.4942829429703
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-30 14:30:00+00:00,2026-03-30 15:45:00+00:00,-1,4518.625,4549.861888316205,3.0,-1.0,-1.0144656694170648,stop,81.4942829429703,77.3606253280001
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-30 19:15:00+00:00,2026-03-30 22:15:00+00:00,-1,4497.645,4520.2848689469365,3.0,-1.0,-1.0198660381406877,stop,77.3606253280001,73.41575160493242
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-03-31 14:15:00+00:00,2026-04-01 00:30:00+00:00,1,4614.538,4582.933312017884,3.0,3.0,2.9853991977310095,target,73.41575160493242,84.37451790204165
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-01 01:00:00+00:00,2026-04-01 01:15:00+00:00,1,4710.495,4697.9022642279915,3.0,-1.0,-1.0374064467426583,stop,84.37451790204165,79.99798446142255
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-01 07:30:00+00:00,2026-04-01 15:15:00+00:00,1,4722.885,4706.577470836909,3.0,3.0,2.9710386230018875,target,79.99798446142255,91.88183954128212
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-02 14:15:00+00:00,2026-04-06 01:30:00+00:00,1,4647.465,4597.604263071197,3.0,-0.13938823266739628,-0.14870912378586532,time_exit,91.88183954128212,91.19865614878124
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-06 08:15:00+00:00,2026-04-06 12:30:00+00:00,1,4689.435,4660.4781189311625,3.0,-1.0,-1.01619454453279,stop,91.19865614878124,86.56487730642559
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-07 23:15:00+00:00,2026-04-08 09:30:00+00:00,1,4817.825,4758.3163418093,4.0,-0.3330607780885441,-0.3411567848655091,time_exit,86.56487730642559,85.08826754521871
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-09 14:15:00+00:00,2026-04-09 14:45:00+00:00,1,4770.535,4748.76723997304,4.0,-1.0,-1.0219155990055548,stop,85.08826754521871,80.74061615037786
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-13 12:00:00+00:00,2026-04-13 13:00:00+00:00,-1,4706.745,4723.337505253713,3.0,-1.0,-1.0283666928413158,stop,80.74061615037786,76.58906812995114
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-14 07:45:00+00:00,2026-04-14 10:45:00+00:00,1,4777.735,4766.636110081011,4.0,-1.0,-1.0430469626680945,stop,76.58906812995114,72.59476838562487
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-14 15:00:00+00:00,2026-04-14 15:15:00+00:00,1,4803.645,4793.372838904492,4.0,-1.0,-1.0467637233814444,stop,72.59476838562487,68.79528988295736
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-15 14:00:00+00:00,2026-04-15 15:15:00+00:00,1,4828.555,4808.830505610909,4.0,-1.0,-1.0244799937820994,stop,68.79528988295736,65.27131997538086
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-16 00:45:00+00:00,2026-04-16 01:45:00+00:00,1,4832.245,4813.399157099728,4.0,-1.0,-1.0256409067271288,stop,65.27131997538086,61.92407318523955
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-17 13:45:00+00:00,2026-04-17 21:00:00+00:00,1,4864.215,4833.28733113761,3.0,-1.0,-1.0157277130120697,stop,61.92407318523955,58.779173323397785
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-20 12:15:00+00:00,2026-04-20 15:00:00+00:00,1,4810.915,4793.566036944109,3.0,-1.0,-1.0277302740486642,stop,58.779173323397785,55.75871652799731
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-20 22:45:00+00:00,2026-04-21 00:45:00+00:00,1,4830.315,4818.538533318275,4.0,-1.0,-1.041016674445281,stop,55.75871652799731,52.856428845431665
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-21 15:30:00+00:00,2026-04-22 02:45:00+00:00,-1,4742.265,4776.451969408285,3.0,-0.261210635354985,-0.2750821925069648,time_exit,52.856428845431665,52.12943572868718
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-22 15:30:00+00:00,2026-04-22 19:00:00+00:00,-1,4735.105,4745.524258215566,3.0,-1.0,-1.0454457016232277,stop,52.12943572868718,49.40451100315716
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-24 02:45:00+00:00,2026-04-24 08:30:00+00:00,-1,4683.235,4697.29350434433,4.0,-1.0,-1.0333124697001541,stop,49.40451100315716,46.851996139207124
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-24 12:00:00+00:00,2026-04-24 13:00:00+00:00,1,4706.705,4691.048052856111,3.0,-1.0,-1.0300614478464092,stop,46.851996139207124,44.43897439032482
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-24 14:45:00+00:00,2026-04-24 20:15:00+00:00,1,4730.235,4705.215754507767,3.0,-1.0,-1.0189063854921945,stop,44.43897439032482,42.17501665177352
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-24 20:45:00+00:00,2026-04-27 00:15:00+00:00,-1,4707.105,4718.195560645279,3.0,3.0,2.9575575559202827,target,42.17501665177352,48.41176861024935
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-27 04:15:00+00:00,2026-04-27 05:45:00+00:00,1,4727.245,4713.9552439390045,3.0,-1.0,-1.035570592705416,stop,48.41176861024935,45.905078414567676
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-27 13:15:00+00:00,2026-04-28 00:30:00+00:00,-1,4695.835,4708.443641971222,4.0,0.08565553708836603,0.04841254921768321,time_exit,45.905078414567676,46.016197507972024
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-28 02:30:00+00:00,2026-04-28 06:00:00+00:00,-1,4675.385,4688.294347088248,4.0,4.0,3.963782947595729,target,46.016197507972024,55.13610845773686
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-28 11:15:00+00:00,2026-04-28 22:30:00+00:00,-1,4598.315,4616.647151799055,4.0,0.15164613682410202,0.12656280208847667,time_exit,55.13610845773686,55.48501747687012
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-29 01:30:00+00:00,2026-04-29 02:15:00+00:00,-1,4580.255,4601.198889180988,4.0,-1.0,-1.02186917129106,stop,55.48501747687012,52.650096035462155
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-29 13:30:00+00:00,2026-04-29 16:15:00+00:00,-1,4537.595,4560.955135728091,4.0,-1.0,-1.0194245232682597,stop,52.650096035462155,49.9664560829132
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-30 02:00:00+00:00,2026-04-30 02:45:00+00:00,1,4578.755,4564.539481203206,3.0,-1.0,-1.0322095525703412,stop,49.9664560829132,47.387663419069725
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-30 05:00:00+00:00,2026-04-30 05:30:00+00:00,-1,4541.725,4557.72869167275,4.0,-1.0,-1.0283792333223558,stop,47.387663419069725,44.951038970277686
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-30 07:15:00+00:00,2026-04-30 10:45:00+00:00,1,4591.535,4573.403884734335,3.0,3.0,2.9746759372894442,target,44.951038970277686,51.63677766932994
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-04-30 11:00:00+00:00,2026-04-30 12:45:00+00:00,1,4639.475,4624.676000930745,3.0,-1.0,-1.0313499242637196,stop,51.63677766932994,48.973998332405635
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-05-01 06:45:00+00:00,2026-05-01 09:15:00+00:00,-1,4593.158,4602.647893158094,3.0,3.0,2.951599476163938,target,48.973998332405635,56.201579723584736
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-05-01 20:00:00+00:00,2026-05-03 22:15:00+00:00,-1,4610.735,4625.704137620104,3.0,-1.0,-1.030801607393919,stop,56.201579723584736,53.304945787727306
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-05-04 01:30:00+00:00,2026-05-04 02:15:00+00:00,-1,4594.375,4614.89187756575,3.0,-1.0,-1.0223931491781653,stop,53.304945787727306,50.58001521819301
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-05-04 08:30:00+00:00,2026-05-04 16:15:00+00:00,-1,4574.778,4591.849965936565,4.0,4.0,3.97320298074048,target,50.58001521819301,60.62824857973417
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-05-05 12:15:00+00:00,2026-05-05 17:15:00+00:00,1,4565.075,4553.163782684797,3.0,-1.0,-1.0383258476375332,stop,60.62824857973417,57.48065469986759
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-05-05 23:45:00+00:00,2026-05-06 03:00:00+00:00,1,4584.965,4567.8542922892875,3.0,3.0,2.9732041182777644,target,57.48065469986759,66.02574066361501
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-05-06 03:45:00+00:00,2026-05-06 08:00:00+00:00,1,4647.505,4637.192874381802,3.0,3.0,2.9549316487010375,target,66.02574066361501,75.78081819940716
M15-0591,MTF,M15-0591 MTF,M15-0591,,2026-05-06 08:45:00+00:00,2026-05-06 09:15:00+00:00,1,4677.465,4669.025617792491,3.0,3.0,2.9445757416243312,target,75.78081819940716,86.93793614692807
